Année;Code_INSEE;Libellé de la commune;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;% gauche/Exp;% centre/Exp;% droite/Exp;Résultat
2022;54129;Cirey-sur-Vezouze;1126;318;28.24;808;71.76;9;0.8;1.11;4;0.36;0.5;795;70.6;98.39;22.01;18.99;58.99;droite
2022;54130;Clayeures;143;24;16.78;119;83.22;2;1.4;1.68;2;1.4;1.68;115;80.42;96.64;16.52;33.91;49.57;droite
2022;54131;Clémery;373;57;15.28;316;84.72;5;1.34;1.58;2;0.54;0.63;309;82.84;97.78;23.62;31.07;45.31;droite
2022;54132;Clérey-sur-Brenon;56;9;16.07;47;83.93;0;0.0;0.0;0;0.0;0.0;47;83.93;100.0;31.91;36.17;31.91;centre
2022;54133;Coincourt;109;25;22.94;84;77.06;0;0.0;0.0;0;0.0;0.0;84;77.06;100.0;11.9;27.38;60.71;droite
2022;54134;Colmey;182;49;26.92;133;73.08;0;0.0;0.0;0;0.0;0.0;133;73.08;100.0;19.55;30.83;49.62;droite
2022;54135;Colombey-les-Belles;993;199;20.04;794;79.96;8;0.81;1.01;3;0.3;0.38;783;78.85;98.61;17.62;25.29;57.09;droite
2022;54136;Conflans-en-Jarnisy;1779;442;24.85;1337;75.15;21;1.18;1.57;9;0.51;0.67;1307;73.47;97.76;32.44;20.43;47.13;droite
2022;54137;Cons-la-Grandville;390;97;24.87;293;75.13;2;0.51;0.68;1;0.26;0.34;290;74.36;98.98;30.0;30.69;39.31;droite
2022;54138;Cosnes-et-Romain;1878;484;25.77;1394;74.23;9;0.48;0.65;12;0.64;0.86;1373;73.11;98.49;21.7;35.54;42.75;droite
2022;54139;Courbesseaux;252;43;17.06;209;82.94;4;1.59;1.91;4;1.59;1.91;201;79.76;96.17;27.36;32.34;40.3;droite
2022;54140;Courcelles;79;10;12.66;69;87.34;1;1.27;1.45;3;3.8;4.35;65;82.28;94.2;18.46;40.0;41.54;droite
2022;54141;Coyviller;127;21;16.54;106;83.46;2;1.57;1.89;0;0.0;0.0;104;81.89;98.11;22.12;36.54;41.35;droite
2022;54142;Crantenoy;122;22;18.03;100;81.97;1;0.82;1.0;0;0.0;0.0;99;81.15;99.0;28.28;28.28;43.43;droite
2022;54143;Crépey;301;75;24.92;226;75.08;0;0.0;0.0;1;0.33;0.44;225;74.75;99.56;23.11;29.78;47.11;droite
2022;54144;Crévéchamps;296;56;18.92;240;81.08;5;1.69;2.08;0;0.0;0.0;235;79.39;97.92;24.68;25.11;50.21;droite
2022;54145;Crévic;698;141;20.2;557;79.8;9;1.29;1.62;2;0.29;0.36;546;78.22;98.03;24.18;32.42;43.41;droite
2022;54146;Crézilles;214;48;22.43;166;77.57;2;0.93;1.2;0;0.0;0.0;164;76.64;98.8;25.0;21.95;53.05;droite
2022;54147;Crion;82;13;15.85;69;84.15;2;2.44;2.9;1;1.22;1.45;66;80.49;95.65;25.76;34.85;39.39;droite
2022;54148;Croismare;497;95;19.11;402;80.89;1;0.2;0.25;7;1.41;1.74;394;79.28;98.01;24.37;23.1;52.54;droite
