Code_INSEE;Résultat;Femmes;Hommes;Agriculteurs;Artisans;Cadres;Intermédiaires;Employés;Ouvriers;Retraités;Etudiants;Inactifs;Personne seule;Homme seul;Femme seule;Colocation;Famille;Famille monoparentale;Couple sans enfant;Couple avec enfants;Population avec enfants;15-24 ans;25-39 ans;40-54 ans;55-64 ans;65-79 ans;80 ans et +;Mariés;Pacsés;Concubinage;Veufs;Divorcés;Célibataires;Population_active
01012;gauche;51.64105704595086;48.358942954049134;3.4854724132433303;1.6385738144652717;3.4325887601059852;8.569982865437503;15.440075214098567;12.756593734660724;42.20145333991769;0.0;12.475259858070915;18.307376595744678;7.041298784194529;11.26607781155015;0.0;81.69262340425531;7.398006382978724;26.141957750759882;48.15265957446808;329.0;8.024997106786872;15.451733652597833;26.606932550669033;18.157501440558956;19.77225582558803;8.411181600053611;38.99366820355642;11.902862180426204;11.945042280061948;11.059865655532104;4.029722556784649;18.49344059257079;282.756563
01013;droite;40.740740714285714;59.259259285714286;3.703703571428571;0.0;7.407407142857142;14.814815000000001;3.703703571428571;11.111111428571428;44.44444428571428;0.0;14.814815000000001;25.925925714285714;14.814815000000001;11.111111428571428;0.0;74.07407428571429;0.0;37.037037142857145;37.037037142857145;140.0;11.594202857142857;10.144927857142857;24.637681428571426;15.942029285714284;22.46376785714286;5.072463571428571;39.85507214285714;5.797101428571429;4.3478264285714285;3.6231885714285714;8.695652142857144;27.53623214285714;140.0
01014;droite;51.3317817350082;48.18831539996808;0.0;2.9200659003739915;3.9414358122185975;11.802720502205446;10.446508721495732;24.791612683011355;32.330989265872475;0.0;13.286764284830927;11.560441606486028;4.913187664582669;6.647253912825131;1.7203870058993616;86.71917141669284;4.714100049043749;25.799019218425777;56.206052149223304;3438.998946;13.071416605367316;19.250224273052652;24.268162680602643;15.959623909234608;20.778993887706324;6.671578679068688;57.32041518803097;2.74154943325348;7.120166998224951;6.7183361356121765;4.790745803302494;21.30878647660816;2854.513694
01015;droite;47.516476442606454;52.48352355739355;1.551906266413961;8.856359390962098;7.924988041719113;12.584976898353453;11.715324203874303;13.33059167662264;35.56746145367883;0.0;8.468392237990594;12.773446220930232;7.805994912790698;4.967451308139535;1.3827693313953489;85.84378444767442;6.16911613372093;31.80369345930233;47.87097485465116;688.0;9.853877194302777;19.08868121342497;22.25055753719576;15.892451408655042;20.949941476891663;9.490401089077501;45.98773703970585;8.268785924561053;12.298712759608254;5.98634840177646;4.6173688498304015;20.3669571136807;589.57053
01016;droite;51.7906109727139;44.49129425288284;0.0;6.7723135507344825;1.315745348934288;14.734651274271442;20.19123839556949;15.98405150880032;33.336668822255945;0.0;3.9472363250307745;9.965836165577342;1.1073150326797387;8.858521132897604;0.0;90.03416383442267;2.162039651416122;28.10651503267974;59.765609150326796;459.0;9.301992587880505;19.644558670479924;29.466781803682153;13.366894834605095;20.996926324467726;7.222845778884607;57.55050797140628;8.31013151379774;9.454407784340583;5.246006710974035;2.8993518355319816;16.539594183949376;359.417573
01017;droite;50.66666662941799;49.33333337058202;0.0;1.3333332588359785;0.0;11.999999888253969;17.333333482328044;18.666666741164022;34.666666685291005;0.0;15.999999944126985;20.45454547619048;10.22727261904762;10.22727261904762;0.0;79.54545452380952;5.6818180952380954;22.727272619047618;51.13636357142857;420.0;10.336507949633662;16.76190478318972;26.260317493663894;14.52698414543109;22.349206377586295;7.263492072715545;41.066666718814815;4.469841275517259;12.012698427952632;7.542857152435374;6.704761913275887;25.70158733422424;357.954545
01019;gauche;37.5;62.5;0.0;0.0;0.0;25.0;0.0;25.0;50.0;0.0;0.0;12.5;12.5;0.0;0.0;87.5;0.0;50.0;37.5;25.0;7.692307999999999;15.384615999999998;7.692307999999999;26.923075999999995;30.769231999999995;0.0;46.153848;0.0;15.384615999999998;3.846152;11.53846;11.53846;25.0
01021;droite;51.58326876115083;48.41673123884917;0.0;5.982869611954015;11.94058396274139;17.913538422175503;15.138495528688258;11.592647486535347;23.01542298765232;0.0;14.416442000253168;11.60061049396073;4.640244211688587;6.960366282272144;0.0;88.39938950603927;7.159524636268874;23.564931186771474;57.67493368299892;1418.007803;12.611376344710449;21.397989130047236;27.064903520400012;15.598062626375883;18.896144137849806;4.118055563489735;44.50121262277563;8.553025344640728;9.60929556621025;4.8290711982969965;5.480469928687333;26.713456662262182;1218.357456
01022;droite;55.442604044489386;41.71310424671385;0.0;2.543675530839231;4.069880788675429;10.171528109201214;15.764440242669364;11.697733367037412;43.75121860465116;0.0;9.157231749241658;22.86995516934046;8.071748841354724;14.79820623885918;0.896860962566845;76.2331838680927;12.107623351158644;29.596412566844922;34.529147950089126;1122.0;11.830131445904954;15.06572295247725;22.649140546006066;16.380182002022245;23.96359959555106;10.111223458038422;44.08493427704752;4.550050556117291;9.201213346814964;9.706774519716886;7.785642062689585;24.67138523761375;989.0
01023;droite;42.857142857142854;57.14285714285714;21.428571428571427;0.0;7.142857142857142;21.428571428571427;14.285714285714285;14.285714285714285;14.285714285714285;0.0;7.142857142857142;12.5;6.25;6.25;0.0;87.5;0.0;37.5;50.0;77.0;10.526315398886828;22.55639035250464;21.05263228200371;19.54887272727273;18.045113172541743;3.007519109461967;46.616541743970316;18.045113172541743;3.007519109461967;0.0;6.015038218923934;21.05263228200371;67.375
01024;droite;51.52117557335002;48.47882446326539;0.35803726685722304;5.2061749628667835;6.1114253911406635;21.944206851220557;18.01253616503565;14.939293292808536;23.31543721372775;0.0;10.112888892958246;12.721633244365362;6.289346767497034;6.432286476868327;0.28860833333333336;86.98975842230129;7.699192912218268;26.55196601423488;52.73859949584816;3372.0;12.172060558778373;22.055429819926793;25.450433058708082;15.588388319284299;17.51752138255074;6.216600153230877;47.66311207649478;8.019320711203616;11.09908515406421;4.914440294167894;4.962168920183237;22.34230613636543;2731.090561
01025;droite;51.53004183871279;48.46995816128721;1.6843675454166023;3.685268051622021;5.88940932996642;19.546110681753017;16.74237437211059;16.063250868487007;24.46818267351584;0.0;11.9210364771285;9.137812904033868;3.7080980019338585;5.42971492696328;0.7701460940269765;90.09204100193917;5.825958555855674;26.184966973147777;58.08111547293571;4021.997286;12.079626105609176;21.07291069136074;28.546811374622582;16.16650089515295;16.00906621047965;5.027825985561261;52.83346945474927;7.499490641211802;11.641850369252428;4.632092036646611;3.5386249692506895;18.757213791675554;3251.759935
01026;droite;51.01212465738333;46.549810727682264;0.6185475330137601;2.45221178250516;6.119127874281413;18.238664514275293;14.068776470287306;16.50336935518236;37.2181722870204;0.0;2.3430654453932647;16.50651201478057;7.703038890052386;8.803473017202727;1.080520197493641;82.41296789525123;9.588514979721923;32.92653657350888;39.89791634202043;930.012324;10.324629804240653;26.159327531418864;16.954350669697536;15.489406531170808;18.270879303118193;12.801406160353945;41.45520970344471;5.840802621833389;14.828703349036926;11.093185226604273;7.407079150420916;19.375019948659784;812.303943
01027;droite;43.02741431218912;55.58785534218378;0.4220375971252884;2.7436715131259106;4.7338342565224725;15.512242993416944;33.51112960780542;11.411725422296664;14.641328469932358;0.0;15.63929979414784;7.297189880280305;3.5330796512167715;3.764110180549264;0.0;92.70281016823397;5.743380201156045;25.043312532919636;61.91611738564402;2061.249227;26.308210932272868;33.23117984054977;19.00016261109652;9.200034326917173;10.034165656179258;2.2262466329844166;41.22540310011142;8.789440907141962;13.499762206527738;2.358285350560775;4.377155868925468;29.74995252451551;2368.706738
01028;droite;46.6559490864345;53.344050913565496;1.032895488151102;7.152980793159175;8.012132289920027;18.99888940993018;16.042315085254945;13.120658411558178;25.941690530264893;0.0;9.69843778101174;9.69980420711974;6.466536084142395;3.233268122977347;0.0;90.30019579288026;2.3342171521035597;31.72202184466019;56.243956634304205;618.0;9.815141509321727;22.542481665019302;24.193483622338647;18.940737231164167;17.765796200156277;5.373232866763381;51.620428385581306;9.36954003375819;10.173182153629321;3.4404205575347144;7.5378403970176295;16.489461567242333;474.496409
